t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
375840.00000000,-6807245.16135088,114076.73576951,-811698.15172280,911.51713014,1053.53689444,-7496.30452012,6807245.16135089,-114076.73576950,811698.15172273,-911.51713014,-1053.53689444,7496.30452012
375900.00000000,-6737447.62613038,176988.22032814,-1259336.62414151,1414.20416332,1042.73453949,-7419.44177074,6737447.62613040,-176988.22032813,1259336.62414143,-1414.20416332,-1042.73453949,7419.44177074
375960.00000000,-6637666.55256677,239112.05748892,-1701370.69411365,1910.59758990,1027.29172233,-7309.56041712,6637666.55256679,-239112.05748891,1701370.69411358,-1910.59758990,-1027.29172233,7309.56041712
376020.00000000,-6508345.99452299,300171.77869038,-2135833.18560776,2398.48831943,1007.27716785,-7167.14946220,6508345.99452302,-300171.77869037,2135833.18560769,-2398.48831943,-1007.27716785,7167.14946220
376080.00000000,-6350061.46488239,359895.65098659,-2560790.61824775,2875.70510083,982.77994646,-6992.84267481,6350061.46488241,-359895.65098658,2560790.61824768,-2875.70510083,-982.77994646,6992.84267481
376140.00000000,-6163517.37435488,418017.88633510,-2974351.81184379,3340.12418510,953.90907768,-6787.41576923,6163517.37435491,-418017.88633509,2974351.81184373,-3340.12418510,-953.90907768,6787.41576923
376200.00000000,-5949543.89665025,474279.82442883,-3374676.30267860,3789.67877659,920.79304500,-6551.78295301,5949543.89665029,-474279.82442882,3374676.30267854,-3789.67877659,-920.79304500,6551.78295301
376260.00000000,-5709093.27397174,528431.08380713,-3759982.53408790,4222.36823084,883.57922410,-6286.99285850,5709093.27397178,-528431.08380712,3759982.53408784,-4222.36823084,-883.57922410,6286.99285850
376320.00000000,-5443235.57927093,580230.67612356,-4128555.78488813,4636.26695797,842.43322695,-5994.22387615,5443235.57927098,-580230.67612356,4128555.78488807,-4636.26695797,-842.43322695,5994.22387615
376380.00000000,-5153153.95412071,629448.07861222,-4478755.80037028,5029.53299216,797.53816481,-5674.77891034,5153153.95412076,-629448.07861221,4478755.80037023,-5029.53299216,-797.53816481,5674.77891034
376440.00000000,-4840139.34340275,675864.25997870,-4809024.09189403,5400.41618887,749.09383336,-5330.07958108,4840139.34340280,-675864.25997869,4809024.09189398,-5400.41618887,-749.09383336,5330.07958108
376500.00000000,-4505584.75024031,719272.65515096,-5117890.87260006,5747.26601346,697.31582349,-4961.65989742,4505584.75024037,-719272.65515096,5117890.87260001,-5747.26601346,-697.31582349,4961.65989742
376560.00000000,-4150979.03674066,759480.08455226,-5403981.59837698,6068.53888659,642.43456194,-4571.15943065,4150979.03674072,-759480.08455226,5403981.59837694,-6068.53888659,-642.43456194,4571.15943065
376620.00000000,-3777900.29814034,796307.61380451,-5666023.08496860,6362.80505355,584.69428576,-4160.31601775,3777900.29814040,-796307.61380450,5666023.08496856,-6362.80505355,-584.69428576,4160.31601775
376680.00000000,-3388008.83983819,829591.35003651,-5902849.17400164,6628.75494707,524.35195543,-3730.95802755,3388008.83983826,-829591.35003651,5902849.17400161,-6628.75494707,-524.35195543,3730.95802755
376740.00000000,-2983039.78856712,859183.17125362,-6113405.92272009,6865.20501526,461.67611131,-3284.99622398,2983039.78856718,-859183.17125362,6113405.92272005,-6865.20501526,-461.67611131,3284.99622398
376800.00000000,-2564795.37059260,884951.38552216,-6296756.29432633,7071.10298876,396.94567855,-2824.41526257,2564795.37059266,-884951.38552215,6296756.29432630,-7071.10298876,-396.94567855,2824.41526257
376860.00000000,-2135136.89129968,906781.31703553,-6452084.32805830,7245.53256364,330.44872578,-2351.26485824,2135136.89129975,-906781.31703553,6452084.32805827,-7245.53256364,-330.44872578,2351.26485824
376920.00000000,-1695976.45185757,924575.81645402,-6578698.77044557,7387.71747920,262.48118318,-1867.65066348,1695976.45185764,-924575.81645401,6578698.77044555,-7387.71747920,-262.48118318,1867.65066348
376980.00000000,-1249268.43983417,938255.69324651,-6676036.15158080,7497.02497253,193.34552543,-1375.72489758,1249268.43983424,-938255.69324650,6676036.15158079,-7497.02497253,-193.34552543,1375.72489758
377040.00000000,-797000.83161867,947760.06811078,-6743663.29272027,7572.96859453,123.34942566,-877.67676865,797000.83161875,-947760.06811078,6743663.29272026,-7572.96859453,-123.34942566,877.67676865
377100.00000000,-341186.34536819,953046.64390348,-6781279.23405073,7615.21037470,52.80438624,-375.72273106,341186.34536826,-953046.64390348,6781279.23405072,-7615.21037470,-52.80438624,375.72273106
377160.00000000,116146.51615340,954091.89387429,-6788716.57404533,7623.56232523,-17.97564757,127.90337844,-116146.51615333,-954091.89387429,6788716.57404533,-7623.56232523,17.97564757,-127.90337844
377220.00000000,572962.49298605,950891.16636663,-6765942.21444775,7597.98727759,-88.67568468,630.96028191,-572962.49298597,-950891.16636663,6765942.21444776,-7597.98727759,88.67568468,-630.96028191
377280.00000000,1027228.62545205,943458.70551883,-6713057.50756849,7538.59904794,-158.98109004,1131.20923452,-1027228.62545198,-943458.70551883,6713057.50756850,-7538.59904794,158.98109004,-1131.20923452
377340.00000000,1476923.30139769,931827.58787370,-6630297.80523884,7445.66193061,-228.57898480,1626.42398763,-1476923.30139762,-931827.58787370,6630297.80523886,-7445.66193061,228.57898480,-1626.42398763
377400.00000000,1920045.25293868,916049.57517860,-6518031.41142874,7319.58952195,-297.15963874,2114.40069621,-1920045.25293861,-916049.57517860,6518031.41142876,-7319.58952195,297.15963874,-2114.40069621
377460.00000000,2354622.46266433,896194.88403109,-6376757.94319042,7160.94287964,-364.41784864,2592.96772654,-2354622.46266426,-896194.88403109,6376757.94319044,-7160.94287964,364.41784864,-2592.96772654
377520.00000000,2778720.93966905,872351.87339534,-6207106.10722238,6970.42802592,-430.05429655,3059.99532064,-2778720.93966898,-872351.87339535,6207106.10722241,-6970.42802592,430.05429655,-3059.99532064
377580.00000000,3190453.32635844,844626.65137985,-6009830.90194693,6748.89280549,-493.77688178,3513.40507426,-3190453.32635837,-844626.65137985,6009830.90194696,-6748.89280549,493.77688178,-3513.40507426
377640.00000000,3587987.29772068,813142.60302642,-5785810.25755490,6497.32311245,-555.30202091,3951.17918637,-3587987.29772062,-813142.60302643,5785810.25755494,-6497.32311245,555.30202091,-3951.17918637
377700.00000000,3969553.71568762,778039.84121220,-5536041.12896988,6216.83850274,-614.35590974,4371.36943895,-3969553.71568756,-778039.84121220,5536041.12896993,-6216.83850274,614.35590974,-4371.36943895
377760.00000000,4333454.50229915,739474.58310768,-5261635.05911708,5908.68721183,-670.67574185,4772.10586710,-4333454.50229909,-739474.58310769,5261635.05911712,-5908.68721183,670.67574185,-4772.10586710
377820.00000000,4678070.19662704,697618.45496647,-4963813.23224485,5574.24059969,-724.01087813,5151.60508094,-4678070.19662698,-697618.45496647,4963813.23224490,-5574.24059969,724.01087813,-5151.60508094
377880.00000000,5001867.16183107,652657.72834021,-4643901.03931197,5214.98704788,-774.12396222,5508.17820212,-5001867.16183102,-652657.72834021,4643901.03931203,-5214.98704788,774.12396222,-5508.17820212
377940.00000000,5303404.41027641,604792.49111757,-4303322.17962327,4832.52533584,-820.79197677,5840.23837991,-5303404.41027636,-604792.49111758,4303322.17962332,-4832.52533584,820.79197677,-5840.23837991
378000.00000000,5581340.01633323,554235.75707690,-3943592.32496766,4428.55752583,-863.80723600,6146.30785303,-5581340.01633319,-554235.75707691,3943592.32496772,-4428.55752583,863.80723600,-6146.30785303
378060.00000000,5834437.08832285,501212.51791510,-3566312.37445306,4004.88138831,-902.97830990,6425.02452620,-5834437.08832281,-501212.51791511,3566312.37445312,-4004.88138831,902.97830990,-6425.02452620
378120.00000000,6061569.27303527,445958.74197099,-3173161.33005294,3563.38240135,-938.13087614,6675.14803175,-6061569.27303523,-445958.74197100,3173161.33005301,-3563.38240135,938.13087614,-6675.14803175
378180.00000000,6261725.76831719,388720.32409990,-2765888.82457577,3106.02535970,-969.10849594,6895.56524969,-6261725.76831716,-388720.32409990,2765888.82457584,-3106.02535970,969.10849594,-6895.56524969
378240.00000000,6434015.82142571,329751.99137248,-2346307.33530767,2634.84563095,-995.77331014,7085.29526136,-6434015.82142568,-329751.99137249,2346307.33530774,-2634.84563095,995.77331014,-7085.29526136
378300.00000000,6577672.69312973,269316.16946732,-1916284.11797623,2151.94009750,-1018.00665284,7243.49371480,-6577672.69312971,-269316.16946733,1916284.11797630,-2151.94009750,1018.00665284,-7243.49371480
378360.00000000,6692057.06991479,207681.81480284,-1477732.89693795,1659.45782490,-1035.70957939,7369.45658236,-6692057.06991478,-207681.81480285,1477732.89693802,-1659.45782490,1035.70957939,-7369.45658236
378420.00000000,6776659.90910794,145123.21760581,-1032605.34856735,1159.59049790,-1048.80330678,7462.62329383,-6776659.90910793,-145123.21760582,1032605.34856743,-1159.59049790,1048.80330678,-7462.62329383
378480.00000000,6831104.70426149,81918.78124222,-582882.41574552,654.56266678,-1057.22956426,7522.57923112,-6831104.70426148,-81918.78124223,582882.41574559,-654.56266678,1057.22956426,-7522.57923112
378540.00000000,6855149.16071230,18349.78324416,-130565.49210780,146.62184755,-1060.95085259,7549.05757343,-6855149.16071230,-18349.78324417,130565.49210788,-146.62184755,1060.95085259,-7549.05757343
378600.00000000,6848686.27386127,-45300.87645425,322332.48472001,-361.97148016,-1059.95061099,7541.94048469,-6848686.27386127,45300.87645424,-322332.48471994,361.97148016,1059.95061099,-7541.94048469
378660.00000000,6811744.80537403,-108749.93450148,773795.99126307,-868.95393291,-1054.23329084,7501.25963794,-6811744.80537404,108749.93450147,-773795.99126300,868.95393291,1054.23329084,-7501.25963794
378720.00000000,6744489.15518331,-171715.02473010,1221815.88784301,-1372.06929606,-1043.82433579,7427.19607440,-6744489.15518333,171715.02473009,-1221815.88784294,1372.06929606,1043.82433579,-7427.19607440
378780.00000000,6647218.62986319,-233915.93476555,1664398.35981398,-1869.07856465,-1028.77006865,7320.07939778,-6647218.62986321,233915.93476554,-1664398.35981391,1869.07856465,1028.77006865,-7320.07939778
378840.00000000,6520366.11063028,-295075.85305036,2099573.79060125,-2357.76990754,-1009.13748513,7180.38630744,-6520366.11063031,295075.85305035,-2099573.79060118,2357.76990754,1009.13748513,-7180.38630744
378900.00000000,6364496.12690054,-354922.60073339,2525405.52704821,-2835.96851068,-985.01395576,7008.73847694,-6364496.12690057,354922.60073338,-2525405.52704814,2835.96851068,985.01395576,-7008.73847694
378960.00000000,6180302.34397496,-413189.84294211,2939998.49806698,-3301.54625571,-956.50683703,6805.89978746,-6180302.34397499,413189.84294210,-2939998.49806692,3301.54625571,956.50683703,-6805.89978746
379020.00000000,5968604.47603293,-469618.27404812,3341507.64824035,-3752.43119060,-923.74299365,6572.77292825,-5968604.47603297,469618.27404811,-3341507.64824028,3752.43119060,923.74299365,-6572.77292825
379080.00000000,5730344.63817374,-523956.77164999,3728146.14883653,-4186.61675049,-886.86823393,6310.39537945,-5730344.63817378,523956.77164998,-3728146.14883647,4186.61675049,886.86823393,-6310.39537945
379140.00000000,5466583.15373987,-575963.51413850,4098193.34969907,-4602.17068742,-846.04666094,6019.93479501,-5466583.15373992,575963.51413849,-4098193.34969901,4602.17068742,846.04666094,-6019.93479501
379200.00000000,5178493.83557825,-625407.05687118,4450002.43662661,-4997.24366941,-801.45994218,5702.68380628,-5178493.83557830,625407.05687117,-4450002.43662656,4997.24366941,801.45994218,-5702.68380628
379260.00000000,4867358.76224443,-672067.36216579,4782007.76015711,-5370.07751048,-753.30650108,5360.05426947,-4867358.76224448,672067.36216579,-4782007.76015706,5370.07751048,753.30650108,-5360.05426947
379320.00000000,4534562.57239051,-715736.77853022,5092731.80315077,-5719.01299510,-701.80063402,4993.57098245,-4534562.57239057,715736.77853022,-5092731.80315073,5719.01299510,701.80063402,-4993.57098245
379380.00000000,4181586.30273404,-756220.96476994,5380791.75615620,-6042.49726215,-647.17155660,4604.86489901,-4181586.30273410,756220.96476993,-5380791.75615615,6042.49726214,647.17155660,-4604.86489901
379440.00000000,3810000.79702873,-793339.75486091,5644905.67130104,-6339.09071558,-589.66238359,4195.66587062,-3810000.79702879,793339.75486091,-5644905.67130100,6339.09071558,589.66238359,-4195.66587062
379500.00000000,3421459.71536583,-826927.95973935,5883898.16732233,-6607.47343104,-529.52904700,3767.79494814,-3421459.71536589,826927.95973935,-5883898.16732230,6607.47343104,529.52904700,-3767.79494814
379560.00000000,3017692.17492204,-856836.10243941,6096705.66034311,-6846.45102992,-467.03915710,3323.15627761,-3017692.17492211,856836.10243941,-6096705.66034308,6846.45102992,467.03915710,-3323.15627761
379620.00000000,2600495.05490253,-882931.08330771,6282381.09711959,-7054.95999463,-402.47081150,2863.72862627,-2600495.05490260,882931.08330771,-6282381.09711956,7054.95999463,402.47081150,-2863.72862627
379680.00000000,2171724.99992061,-905096.77233438,6440098.16969576,-7232.07240158,-336.11135750,2391.55657648,-2171724.99992068,905096.77233438,-6440098.16969574,7232.07240158,336.11135750,-2391.55657648
379740.00000000,1733290.15740759,-923234.52596424,6569154.99270572,-7377.00005071,-268.25611335,1908.74142677,-1733290.15740767,923234.52596424,-6569154.99270571,7377.00005071,268.25611335,-1908.74142677
379800.00000000,1287141.68582080,-937263.62608832,6668977.22696090,-7489.09797320,-199.20705399,1417.43184045,-1287141.68582087,937263.62608832,-6668977.22696089,7489.09797320,199.20705399,-1417.43184045
379860.00000000,835265.07143698,-947121.63926229,6739120.63542177,-7567.86730172,-129.27146717,919.81428347,-835265.07143706,947121.63926228,-6739120.63542176,7567.86730172,129.27146717,-919.81428347
379920.00000000,379671.29238066,-952764.69455274,6779273.06017724,-7612.95749061,-58.76058593,418.10329403,-379671.29238073,952764.69455274,-6779273.06017723,7612.95749061,58.76058593,-418.10329403
379980.00000000,-77612.13079344,-954167.67877528,6789255.81163527,-7624.16787583,12.01179645,-85.46837275,77612.13079337,954167.67877528,-6789255.81163527,7624.16787583,-12.01179645,85.46837275
380040.00000000,-534550.15813982,-951324.34825522,6769024.46374206,-7601.44856800,82.73072295,-588.65968122,534550.15813975,951324.34825522,-6769024.46374207,7601.44856800,-82.73072295,588.65968122
380100.00000000,-989109.28682164,-944247.35661367,6718669.05169024,-7544.90067445,153.08147446,-1089.23128842,989109.28682157,944247.35661367,-6718669.05169025,7544.90067445,-153.08147446,1089.23128842
380160.00000000,-1439266.60076956,-932968.19845544,6638413.67123721,-7454.77584921,222.75097031,-1584.95550979,1439266.60076948,932968.19845545,-6638413.67123722,7454.77584921,-222.75097031,1584.95550979
380220.00000000,-1883018.77322994,-917537.06920911,6528615.48141563,-7331.47517313,291.42916165,-2073.62623303,1883018.77322987,917537.06920911,-6528615.48141565,7331.47517313,-291.42916165,2073.62623303
380280.00000000,-2318390.98213163,-898022.64174323,6389763.11507526,-7175.54736892,358.81041119,-2553.06873586,2318390.98213156,898022.64174323,-6389763.11507528,7175.54736892,-358.81041119,2553.06873586
380340.00000000,-2743445.69859893,-874511.76075284,6222474.50432969,-6987.68635920,424.59485340,-3021.14936419,2743445.69859886,874511.76075285,-6222474.50432972,6987.68635920,-424.59485340,3021.14936419
380400.00000000,-3156291.30950268,-847109.05627601,6027494.13058379,-6768.72817834,488.48972901,-3475.78502748,3156291.30950261,847109.05627602,-6027494.13058382,6768.72817834,-488.48972901,3475.78502748
380460.00000000,-3555090.53566996,-815936.47806074,5805689.71138217,-6519.64725187,550.21068782,-3914.95246907,3555090.53566990,815936.47806074,-5805689.71138220,6519.64725187,-550.21068782,3914.95246907
380520.00000000,-3938068.60829260,-781132.75285435,5558048.33882250,-6241.55206003,609.48305421,-4336.69727021,3938068.60829253,781132.75285436,-5558048.33882255,6241.55206003,-609.48305421,4336.69727021
380580.00000000,-4303521.16714993,-742852.76703031,5285672.08671678,-5935.68020469,666.04304945,-4739.14254784,4303521.16714987,742852.76703031,-5285672.08671683,5935.68020469,-666.04304945,4739.14254784
380640.00000000,-4649821.84549045,-701266.87730024,4989773.10605306,-5603.39290171,719.63896564,-5120.49730719,4649821.84549040,701266.87730025,-4989773.10605310,5603.39290171,-719.63896564,5120.49730719
380700.00000000,-4975429.50782080,-656560.15257881,4671668.23058324,-5246.16892312,770.03228589,-5479.06441225,4975429.50782075,656560.15257882,-4671668.23058329,5246.16892312,-770.03228589,5479.06441225
380760.00000000,-5278895.10839429,-608931.55037472,4332773.11654073,-4865.59801617,816.99874571,-5813.24813846,5278895.10839424,608931.55037472,-4332773.11654079,4865.59801617,-816.99874571,5813.24813846
380820.00000000,-5558868.13987133,-558593.03137386,3974595.94257241,-4463.37382852,860.32933116,-6121.56127419,5558868.13987128,558593.03137387,-3974595.94257247,4463.37382852,-860.32933116,6121.56127419
380880.00000000,-5814102.64345664,-505768.61615481,3598730.69792009,-4041.28637101,899.83120892,-6402.63173920,5814102.64345660,505768.61615482,-3598730.69792015,4041.28637101,-899.83120892,6402.63173920
380940.00000000,-6043462.75376799,-450693.38823386,3206850.08871795,-3601.21405163,935.32858452,-6655.20869080,6043462.75376796,450693.38823387,-3206850.08871801,3601.21405163,-935.32858452,6655.20869080
381000.00000000,-6245927.75375608,-393612.44787738,2800698.09398023,-3145.11531609,966.66348466,-6878.16809047,6245927.75375605,393612.44787739,-2800698.09398030,3145.11531609,-966.66348466,6878.16809047
381060.00000000,-6420596.61718226,-334779.82133677,2382082.20440488,-2675.01993212,993.69646020,-7070.51770612,6420596.61718224,334779.82133678,-2382082.20440495,2675.01993212,-993.69646020,7070.51770612
381120.00000000,-6566692.01843997,-274457.33035988,1952865.37852906,-2193.01995651,1016.30720679,-7231.40152782,6566692.01843995,274457.33035989,-1952865.37852913,2193.01995651,-1016.30720679,7231.40152782
381180.00000000,-6683563.79187186,-212913.42701061,1514957.75204032,-1701.26042482,1034.39510025,-7360.10357728,6683563.79187184,212913.42701062,-1514957.75204040,1701.26042482,-1034.39510025,7360.10357728
381240.00000000,-6770691.82518974,-150421.99898189,1070308.13713628,-1201.92980539,1047.87964436,-7456.05109416,6770691.82518973,150421.99898190,-1070308.13713635,1201.92980539,-1047.87964436,7456.05109416
381300.00000000,-6827688.37412131,-87261.15071804,620895.34975957,-697.25026000,1056.70082910,-7518.81708499,6827688.37412130,87261.15071805,-620895.34975964,697.25026000,-1056.70082910,7518.81708499
381360.00000000,-6854299.78798087,-23711.96577182,168719.40331102,-189.46775471,1060.81939772,-7548.12222345,6854299.78798087,23711.96577183,-168719.40331109,189.46775471,-1060.81939772,7548.12222345
381420.00000000,-6850407.63848632,39942.74409630,-284207.39197178,319.15793543,1060.21702143,-7543.83609343,6850407.63848632,-39942.74409629,284207.39197170,-319.15793543,-1060.21702143,7543.83609343
381480.00000000,-6816029.24679842,103419.69751046,-735869.38436408,826.36328292,1054.89638097,-7505.97776941,6816029.24679843,-103419.69751045,735869.38436401,-826.36328292,-1054.89638097,7505.97776941
381540.00000000,-6751317.60643684,166436.40416084,-1184256.55086852,1329.89108120,1044.88115469,-7434.71573159,6751317.60643685,-166436.40416083,1184256.55086845,-1329.89108120,-1044.88115469,7434.71573159
381600.00000000,-6656560.70241570,228712.42196541,-1627373.44238582,1827.50048984,1030.21591317,-7330.36711609,6656560.70241572,-228712.42196540,1627373.44238575,-1827.50048984,-1030.21591317,7330.36711609
381660.00000000,-6532180.22962927,289970.60511600,-2063248.06402385,2316.97700691,1010.96592086,-7193.39630363,6532180.22962929,-289970.60511599,2063248.06402378,-2316.97700691,-1010.96592086,7193.39630363
381720.00000000,-6378729.71619134,349938.33745500,-2489940.65102880,2796.14232414,987.21684564,-7024.41285288,6378729.71619137,-349938.33745499,2489940.65102873,-2796.14232413,-987.21684564,7024.41285288
381780.00000000,-6196892.06007875,408348.74569427,-2905552.30128661,3262.86402098,959.07437758,-6824.16878775,6196892.06007878,-408348.74569426,2905552.30128654,-3262.86402098,-959.07437758,6824.16878775
381840.00000000,-5987476.49004330,464941.88707627,-3308233.42597068,3715.06505452,926.66375859,-6593.55525070,5987476.49004334,-464941.88707626,3308233.42597061,-3715.06505452,-926.66375859,6593.55525070
381900.00000000,-5751414.96431677,519465.90619233,-3696191.98073177,4150.73300289,890.12922504,-6333.59853687,5751414.96431681,-519465.90619232,3696191.98073171,-4150.73300289,-890.12922504,6333.59853687
381960.00000000,-5489758.02313333,571678.15581041,-4067701.44080186,4567.92902107,849.63336590,-6045.45552683,5489758.02313337,-571678.15581040,4067701.44080180,-4567.92902107,-849.63336590,6045.45552683
382020.00000000,-5203670.11353023,621346.27672345,-4421108.48451417,4964.79646936,805.35639912,-5730.40853806,5203670.11353028,-621346.27672344,4421108.48451412,-4964.79646936,-805.35639912,5730.40853806
382080.00000000,-4894424.40723162,668249.23181307,-4754840.35104920,5339.56917591,757.49536969,-5389.85961834,4894424.40723167,-668249.23181306,4754840.35104915,-5339.56917591,-757.49536969,5389.85961834
382140.00000000,-4563397.13467447,712178.28972727,-5067411.83966480,5690.57929668,706.26327265,-5025.32430622,4563397.13467453,-712178.28972726,5067411.83966475,-5690.57929668,-706.26327265,5025.32430622
382200.00000000,-4212061.46039647,752937.95379355,-5357431.91925655,6016.26473784,651.88810525,-4638.42488645,4212061.46039653,-752937.95379354,5357431.91925651,-6016.26473784,-651.88810525,4638.42488645
382260.00000000,-3841980.92704012,790346.83203401,-5623609.91883708,6315.17610751,594.61185229,-4230.88317034,3841980.92704018,-790346.83203400,5623609.91883704,-6315.17610751,-594.61185229,4230.88317034
382320.00000000,-3454802.49714609,824238.44441094,-5864761.27138669,6585.98316594,534.68940922,-3804.51283325,3454802.49714615,-824238.44441094,5864761.27138665,-6585.98316594,-534.68940922,3804.51283325
382380.00000000,-3052249.22370717,854461.96370974,-6079812.78550921,6827.48074552,472.38744778,-3361.21134319,3052249.22370724,-854461.96370973,6079812.78550918,-6827.48074552,-472.38744778,3361.21134319
382440.00000000,-2636112.58209858,880882.88676236,-6267807.42143533,7038.59411402,407.98322924,-2902.95151656,2636112.58209865,-880882.88676236,6267807.42143530,-7038.59411402,-407.98322924,2902.95151656
382500.00000000,-2208244.49750619,903383.63302451,-6427908.55012002,7218.38375755,341.76337049,-2431.77273858,2208244.49750626,-903383.63302450,6427908.55012000,-7218.38375755,-341.76337049,2431.77273858
382560.00000000,-1770549.10333922,921864.06784196,-6559403.67647666,7366.04956158,274.02256854,-1949.77188743,1770549.10333929,-921864.06784196,6559403.67647664,-7366.04956158,-274.02256854,1949.77188743
382620.00000000,-1324974.26730169,936241.94807804,-6661707.61018047,7480.93437173,205.06228903,-1459.09400258,1324974.26730176,-936241.94807803,6661707.61018046,-7480.93437173,-205.06228903,1459.09400258
382680.00000000,-873502.92283072,946453.28811871,-6734365.06993083,7562.52691823,135.18942462,-961.92273872,873502.92283080,-946453.28811871,6734365.06993082,-7562.52691823,-135.18942462,961.92273872
382740.00000000,-418144.24448564,952452.64462659,-6777052.70958079,7610.46409131,64.71492921,-460.47064792,418144.24448571,-952452.64462659,6777052.70958079,-7610.46409131,-64.71492921,460.47064792
382800.00000000,39075.29344317,954213.31877655,-6789580.55711844,7624.53255705,-6.04756584,43.03066687,-39075.29344310,-954213.31877655,6789580.55711844,-7624.53255705,6.04756584,-43.03066687
382860.00000000,496120.93531754,951727.47507306,-6771892.86009604,7604.66970681,-76.78314752,546.34048309,-496120.93531746,-951727.47507306,6771892.86009604,-7604.66970681,76.78314752,-546.34048309
382920.00000000,950958.69938567,945006.17622028,-6724068.33374388,7550.96393586,-147.17702259,1047.21893037,-950958.69938560,-945006.17622028,6724068.33374389,-7550.96393586,147.17702259,-1047.21893037
382980.00000000,1401564.42957234,934079.33388998,-6646319.81066561,7463.65425002,-216.91591848,1543.43695865,-1401564.42957227,-934079.33388999,6646319.81066563,-7463.65425002,216.91591848,-1543.43695865
383040.00000000,1845932.80354543,918995.57560614,-6538993.29367298,7343.12920194,-285.68947748,2032.78625803,-1845932.80354536,-918995.57560614,6538993.29367300,-7343.12920194,285.68947748,-2032.78625803
383100.00000000,2282086.25696361,899822.02833876,-6402566.41597595,7189.92516203,-353.19163788,2513.08908639,-2282086.25696354,-899822.02833876,6402566.41597598,-7189.92516203,353.19163788,-2513.08908639
383160.00000000,2708083.78419318,876644.01977004,-6237646.31558093,7004.72393138,-419.12199609,2982.20796095,-2708083.78419311,-876644.01977004,6237646.31558096,-7004.72393138,419.12199609,-2982.20796095
383220.00000000,3122029.57633171,849564.69856208,-6044966.93335507,6788.34970760,-483.18714344,3438.05517067,-3122029.57633165,-849564.69856208,6044966.93335510,-6788.34970760,483.18714344,-3438.05517067
383280.00000000,3522081.45809013,818704.57531630,-5825385.74678303,6541.76541688,-545.10197200,3878.60206716,-3522081.45809007,-818704.57531631,5825385.74678307,-6541.76541688,545.10197200,-3878.60206716
383340.00000000,3906459.08599028,784200.98626749,-5579879.95395152,6266.06842874,-604.59094335,4301.88809274,-3906459.08599022,-784200.98626749,5579879.95395157,-6266.06842874,604.59094335,-4301.88809274
383400.00000000,4273451.87139659,746207.48209870,-5309542.12474163,5962.48567235,-661.38931483,4706.02950544,-4273451.87139654,-746207.48209870,5309542.12474168,-5962.48567235,661.38931483,-4706.02950544
383460.00000000,4621426.59311588,704893.14459757,-5015575.33858577,5632.36817645,-715.24431769,5089.22776222,-4621426.59311582,-704893.14459758,5015575.33858582,-5632.36817645,715.24431769,-5089.22776222
383520.00000000,4948834.66569054,660441.83419492,-4699287.83042642,5277.18505681,-765.91628202,5449.77752298,-4948834.66569049,-660441.83419493,4699287.83042647,-5277.18505681,765.91628202,-5449.77752298
383580.00000000,5254219.03104154,613051.37173382,-4362087.16870091,4898.51697828,-813.17970331,5786.07423980,-5254219.03104149,-613051.37173383,4362087.16870097,-4898.51697828,813.17970331,-5786.07423980
383640.00000000,5536220.64278596,562932.65811130,-4005473.99126638,4498.04912040,-856.82424603,6096.62129763,-5536220.64278591,-562932.65811130,4005473.99126644,-4498.04912040,856.82424603,-6096.62129763
383700.00000000,5793584.51437532,510308.73571010,-3631035.32713984,4077.56367785,-896.65567969,6380.03667466,-5793584.51437528,-510308.73571011,3631035.32713990,-4077.56367785,896.65567969,-6380.03667466
383760.00000000,6025165.30414043,455413.79579707,-3240437.53377057,3638.93192922,-932.49674318,6635.05909267,-6025165.30414039,-455413.79579708,3240437.53377064,-3638.93192922,932.49674318,-6635.05909267
383820.00000000,6229932.41238334,398492.13630620,-2835418.88128131,3184.10590924,-964.18793370,6860.55363014,-6229932.41238331,-398492.13630621,2835418.88128138,-3184.10590924,964.18793370,-6860.55363014
383880.00000000,6406974.56783571,339797.07464419,-2417781.81667797,2715.10972173,-991.58821652,7055.51677290,-6406974.56783569,-339797.07464420,2417781.81667804,-2715.10972173,991.58821652,-7055.51677290
383940.00000000,6555503.88307355,279589.82035639,-1989384.94245072,2234.03053173,-1014.57565267,7219.08088008,-6555503.88307353,-279589.82035640,1989384.94245079,-2234.03053173,1014.57565267,-7219.08088008
384000.00000000,6674859.36083687,218138.31267119,-1552134.74527257,1743.00927704,-1033.04794159,7350.51804537,-6674859.36083686,-218138.31267120,1552134.74527264,-1743.00927704,1033.04794159,-7350.51804537
384060.00000000,6764509.83565447,155716.02809464,-1107977.11159456,1244.23114046,-1046.92287640,7449.24333639,-6764509.83565445,-155716.02809465,1107977.11159463,-1244.23114046,1046.92287640,-7449.24333639
384120.00000000,6824056.33767928,92600.76336323,-658888.66790438,739.91582509,-1056.13870972,7514.81739781,-6824056.33767927,-92600.76336324,658888.66790445,-739.91582509,1056.13870972,-7514.81739781
384180.00000000,6853233.86821650,29073.39917032,-206867.98418330,232.30767603,-1060.65442852,7546.94840659,-6853233.86821649,-29073.39917033,206867.98418337,-232.30767603,1060.65442852,-7546.94840659
384240.00000000,6851912.57904261,-34583.34983226,246073.32029507,-276.33430758,-1060.44993656,7545.49337070,-6851912.57904261,34583.34983225,-246073.32029500,276.33430758,1060.44993656,-7545.49337070
