t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
307380.00000000,-5609368.97847017,-548727.50024027,3904399.04104916,-4384.54442859,868.14519431,-6177.17403026,-5593380.70213330,-692975.12736477,3904399.04104916,-4405.44373718,754.96450462,-6177.17403026
307440.00000000,-5859764.85523759,-495456.43330648,3525355.70430937,-3958.88805156,906.89821233,-6452.91608132,-5845065.18336501,-646168.89293479,3525355.70430937,-3980.92628843,804.66443839,-6452.91608132
307500.00000000,-6084083.12903615,-439980.44578701,3130623.54239403,-3515.61350838,941.61527804,-6699.94083949,-6070737.47930525,-596487.02505236,3130623.54239403,-3538.69259717,850.78338893,-6699.94083949
307560.00000000,-6281325.52040761,-382546.42144141,2721959.22453063,-3056.69349554,972.14189072,-6917.14897508,-6269393.28471612,-544150.62201375,2721959.22453063,-3080.71072781,893.11611391,-6917.14897508
307620.00000000,-6450614.24519225,-323409.95784405,2301181.42196114,-2584.17033627,998.34219835,-7103.57385074,-6440148.52534760,-489392.59554368,2301181.42196114,-2609.01882858,931.47422079,-7103.57385074
307680.00000000,-6591195.92091475,-262834.22890320,1870162.71434404,-2100.14689163,1020.09960220,-7258.38582331,-6582243.29231606,-432456.63427279,1870162.71434404,-2125.71606119,965.68700521,-7258.38582331
307740.00000000,-6702444.91954800,-201088.81366315,1430821.25624891,-1606.77720219,1037.31727569,-7380.89593592,-6695045.22391246,-373596.11925475,1430821.25624891,-1632.95325899,995.60221065,-7380.89593592
307800.00000000,-6783866.15173475,-138448.49660125,985112.24082611,-1106.25690193,1049.91859532,-7470.55898410,-6778052.31979074,-313072.99634889,985112.24082611,-1132.92335517,1021.08670601,-7470.55898410
307860.00000000,-6835097.27007376,-75192.04476006,535019.19864992,-600.81344708,1057.84748168,-7526.97594204,-6830895.17500988,-251156.61048787,535019.19864992,-627.85162352,1042.02707812,-7526.97594204
307920.00000000,-6855910.28166837,-11600.96715520,82545.17044649,-92.69620328,1061.06864899,-7549.89573841,-6853338.62399041,-188122.50701647,82545.17044649,-119.98577543,1058.33013643,-7549.89573841
307980.00000000,-6846212.56275865,52041.73801891,-370296.20700002,415.83356472,1059.56776215,-7539.21637365,-6845282.78706714,-124251.20543746,-370296.20700002,388.41404313,1069.92332774,-7539.21637365
308040.00000000,-6806047.27092342,115452.84281046,-821489.66209675,922.51275631,1053.35150054,-7494.98537394,-6806763.51498190,-59826.95102100,-821489.66209675,895.08530988,1076.75505909,-7494.98537394
308100.00000000,-6735593.15301678,178350.14995470,-1269027.25697032,1425.08650647,1042.44752825,-7417.39957969,-6737952.22933757,4863.55016715,-1269027.25697032,1397.77319505,1078.79492735,-7417.39957969
308160.00000000,-6635163.74969421,240453.74873100,-1710917.32335436,1921.31822056,1026.90437104,-7306.80426951,-6639155.15972368,69532.40718816,-1710917.32335436,1894.24059607,1076.03385453,-7306.80426951
308220.00000000,-6505206.00006881,301487.26064426,-2145193.32607274,2408.99952776,1006.79120034,-7163.69162366,-6510811.98090885,133891.82542565,-2145193.32607274,2382.27809327,1068.48412819,-7163.69162366
308280.00000000,-6346298.25270586,361179.06938725,-2569922.61467696,2885.96010900,982.19752541,-6988.69853371,-6353493.85616380,197655.38735312,-2569922.61467696,2859.71378240,1056.17934672,-6988.69853371
308340.00000000,-6159147.69180915,419263.52960951,-2983215.02428342,3350.07735544,953.23279503,-6782.60376816,-6167900.89542425,260539.32717235,-2983215.02428342,3324.42294026,1039.17426988,-6782.60376816
308400.00000000,-5944587.19005274,475482.14911375,-3383231.28733819,3799.28581469,920.02591041,-6546.32450672,-5954859.03960511,322263.79365093,-3383231.28733819,3774.33748031,1017.54457504,-6546.32450672
308460.00000000,-5703571.60206220,529584.73921925,-3768191.21887739,4231.58638266,882.72465152,-6280.91225862,-5715316.38493009,382554.09553933,-3768191.21887739,4207.45515620,991.38652043,-6280.91225862
308520.00000000,-5437173.51504313,581330.52817167,-4136381.63885034,4645.05520017,841.49501947,-5987.54818306,-5450338.96363695,441141.92402414,-4136381.63885034,4621.84847237,960.81651675,-5987.54818306
308580.00000000,-5146578.47546698,630489.23264507,-4486163.99625199,5037.85221457,796.52049772,-5667.53783275,-5161105.99983477,497766.54677763,-4486163.99625199,5015.67326190,925.97060913,-5667.53783275
308640.00000000,-4833079.71305419,676842.08256776,-4815981.66113808,5408.22936860,748.00123556,-5322.30534383,-4848904.66162342,552175.96829031,-4815981.66113808,5387.17689365,887.00387166,-5322.30534383
308700.00000000,-4498072.38553852,720182.79471055,-5124366.85206550,5754.53837967,696.15315736,-4953.38709805,-4515124.33283376,604128.05132174,-5124366.85206550,5734.70607187,844.08971730,-4953.38709805
308760.00000000,-4143047.36982336,760318.49070513,-5409947.16813211,6075.23807521,641.20700167,-4562.42488544,-4161250.42987949,653391.59447925,-5409947.16813211,6056.71419392,797.41912611,-4562.42488544
308820.00000000,-3769584.62715818,797070.55540724,-5671451.69654865,6368.90125130,583.40729433,-4151.15859790,-3788857.79123429,699747.36112950,-5671451.69654865,6351.76823300,747.19979536,-4151.15859790
308880.00000000,-3379346.17186703,830275.43178430,-5907716.66855749,6634.22102415,523.01126032,-3721.41848615,-3399603.66895811,742989.05506305,-5907716.66855749,6618.55511560,693.65521520,-3721.41848615
308940.00000000,-2974068.67491805,859785.34879011,-6117690.63853069,6870.01664610,460.28767899,-3275.11701466,-2995220.35346012,782924.23857047,-6117690.63853069,6855.88756499,637.02367408,-3275.11701466
309000.00000000,-2555555.73524685,885468.97898779,-6300439.16320015,7075.23876024,395.51568793,-2814.24035061,-2577507.46431678,819375.18884454,-6300439.16320015,7062.70938497,577.55719832,-2814.24035061
309060.00000000,-2125669.85323453,907212.02299373,-6455148.96019252,7248.97407042,328.98354073,-2340.83952486,-2148323.94145914,852179.68889661,-6455148.96019252,7238.10016023,515.52043045,-2340.83952486
309120.00000000,-1686324.14205785,924917.71814201,-6581131.52736434,7390.44940560,260.98732417,-1857.02130434,-1709579.77236805,881191.74946783,-6581131.52736434,7381.27935245,451.18945156,-1857.02130434
309180.00000000,-1239473.81379498,938507.26910556,-6677826.20683120,7499.03516071,191.82964056,-1364.93881632,-1263227.49209006,906282.25872259,-6677826.20683120,7491.60977392,384.85055262,-1364.93881632
309240.00000000,-787107.47818243,947920.19855752,-6744802.68005262,7574.24809858,121.81826106,-866.78196637,-811253.49390796,927339.55683242,-6744802.68005262,7568.60042321,316.79896039,-866.78196637
309300.00000000,-331238.29274316,953114.61631233,-6781762.88287060,7615.75350047,51.26475600,-364.76769270,-355669.18933273,944269.93289366,-6781762.88287060,7611.90867027,247.33752362,-364.76769270
309360.00000000,126104.99633332,954067.40574890,-6788542.33197940,7623.36665566,-19.51689164,138.86989988,101497.94324617,956998.04196742,-6788542.33197940,7621.34178121,176.77536525,138.86989988
309420.00000000,582887.08268141,950774.32668606,-6765110.85692221,7597.05368346,-90.21168363,641.88948232,558213.38140912,965467.24038569,-6765110.85692221,7596.85777601,105.42650675,641.88948232
309480.00000000,1037075.15744443,943250.03425254,-6711572.73435841,7536.93168401,-160.50500823,1142.05247588,1012444.61290264,969639.83783167,-6711572.73435841,7538.56561541,33.60847061,1142.05247588
309540.00000000,1486647.95584859,931528.01366756,-6628166.22400289,7443.26821713,-230.08404037,1637.13301447,1462170.18089333,969497.26507226,-6628166.22400289,7446.72471592,-38.35913267,1637.13301447
309600.00000000,1929604.75239893,915660.43122214,-6515262.50830330,7316.48011160,-298.63913377,2124.92785034,1905388.68001858,965040.15659636,-6515262.50830330,7321.74379539,-110.15602702,2124.92785034
309660.00000000,2363974.26466985,895717.90212447,-6373364.04057397,7157.13161019,-365.86519896,2603.26615916,2340127.66320266,956288.34779124,-6373364.04057397,7164.17905411,-181.46269605,2603.26615916
309720.00000000,2787823.42606902,871789.17624230,-6203102.30893676,6965.93185857,-431.46306104,3070.01920083,2764452.41960368,943280.78666949,-6203102.30893676,6974.73169951,-251.96180500,3070.01920083
309780.00000000,3199265.98852663,843980.74314107,-6005235.02602128,6743.73174947,-495.14079105,3523.10979293,3176474.58462021,926075.36053935,-6005235.02602128,6754.24482565,-321.33961299,3523.10979293
309840.00000000,3596470.91682922,812416.35817542,-5780642.75693106,6491.52013590,-556.61500517,3960.52155479,3574360.54364426,904748.63838998,-5780642.75693106,6503.69966119,-389.28736926,3960.52155479
309900.00000000,3977670.53724392,777236.49174296,-5530325.00047997,6210.41943055,-615.61212584,4380.30788096,3956339.59216456,879395.53013783,-5530325.00047997,6224.21120262,-455.50268717,4380.30788096
309960.00000000,4341168.40416292,738597.70415143,-5255395.74114155,5901.68061067,-671.86959928,4780.60060411,4320711.81589884,850128.86425080,-5255395.74114155,5917.02325225,-519.69088990,4780.60060411
310020.00000000,4685346.84976314,696671.94888144,-4957078.49150539,5566.67765090,-725.13706389,5159.61830898,4665855.65589008,817078.88562989,-4957078.49150539,5583.50288293,-581.56632190,5159.61830898
310080.00000000,5008674.18308542,651645.80734483,-4636700.84729999,5206.90140873,-775.17746446,5515.67426007,4990235.12490236,780392.67598258,-4636700.84729999,5225.13435418,-640.85362006,5515.67426007
310140.00000000,5309711.50648816,603719.65854513,-4295688.57922014,4823.95298968,-821.76810712,5847.18390820,5292406.64299410,740233.49926803,-4295688.57922014,4843.51250682,-697.28893924,5847.18390820
310200.00000000,5587119.11914874,553106.78733436,-3935559.28784413,4419.53662202,-864.70165039,6152.67194211,5571025.46185707,696780.07512629,-3935559.28784413,4440.33566549,-750.62112637,6152.67194211
310260.00000000,5839662.47910838,500032.43523551,-3557915.64988480,3995.45207242,-903.78702794,6430.77885407,5824851.64932397,650225.78352569,-3557915.64988480,4017.39808062,-800.61283820,6430.77885407
310320.00000000,6066217.69733080,444732.79805448,-3164438.28582803,3553.58663648,-938.85029882,6680.26699004,6052755.60741504,600777.80416771,-3164438.28582803,3576.58194350,-847.04159756,6680.26699004
310380.00000000,6265776.53932604,387453.97474200,-2756878.28069666,3095.90673977,-969.73542160,6900.02605760,6253723.09936826,548656.19447869,-2756878.28069666,3119.84901002,-889.70078339,6900.02605760
310440.00000000,6437450.91207702,328450.87218420,-2337049.39123014,2624.44918666,-996.30494881,7089.07806703,6426859.76327775,494092.91029251,-2337049.39123014,2649.23187029,-928.40055030,7089.07806703
310500.00000000,6580476.81630307,267986.07079531,-1906819.97415764,2141.31209595,-1018.44063856,7246.58168368,6571395.09225557,437330.77358195,-1906819.97415764,2166.82490305,-962.96867345,7246.58168368
310560.00000000,6694217.74647266,206328.65596064,-1468104.67148256,1648.64556370,-1036.04398081,7371.83597213,6686685.86340522,378622.39183233,-1468104.67148256,1674.77495510,-993.25131495,7371.83597213
310620.00000000,6778167.52343166,143753.02053103,-1022855.88978777,1148.64209464,-1049.03663573,7464.28351552,6772219.00034394,318229.03386718,-1022855.88978777,1175.27178719,-1019.11370853,7464.28351552
310680.00000000,6831952.54704288,80537.64369758,-573055.11147790,643.52684495,-1057.36078234,7523.51289629,6827613.85653696,256419.46712861,-573055.11147790,670.53832902,-1040.44075925,7523.51289629
310740.00000000,6855333.45881233,16963.85168053,-120704.07662264,135.54771966,-1060.97937585,7549.26052700,6852623.90928219,193468.76158627,-120704.07662264,162.82078655,-1057.13755574,7549.26052700
310800.00000000,6848206.20710153,-46685.43425141,332184.12534887,-373.03463113,-1059.87631250,7541.41182346,6847137.85680525,129657.06559866,332184.12534887,-345.62135425,-1069.12979255,7541.41182346
310860.00000000,6810602.51018674,-110126.95686021,783594.01446146,-879.95687282,-1054.05650124,7500.00171460,6811180.11358383,65268.35917427,783594.01446146,-852.52538274,-1076.36410085,7500.00171460
310920.00000000,6742689.71510363,-173078.38351326,1231516.68964945,-1382.96305873,-1043.54584186,7425.21448707,6744910.70169641,589.19018031,1231516.68964945,-1355.63543332,-1078.80828593,7425.21448707
310980.00000000,6644770.05290583,-235259.56264290,1673958.76893068,-1879.81466977,-1028.39110975,7317.38296507,6648624.53867881,-64092.60087585,1673958.76893068,-1852.71252464,-1076.45147049,7317.38296507
311040.00000000,6517279.29365198,-296393.77049962,2108951.26051626,-2368.30057641,-1008.65974774,7176.98702924,6522750.12505854,-128489.16181774,2108951.26051626,-2341.54452374,-1069.30414301,7176.98702924
311100.00000000,6360784.80710586,-356208.94265088,2534558.32538055,-2846.24687888,-984.43956594,7004.65148100,6367847.63740634,-192313.90982337,2534558.32538055,-2819.95599063,-1057.39811112,7004.65148100
311160.00000000,6175983.03778131,-414438.88474434,2948885.89228854,-3311.52658159,-955.83835098,6801.14326206,6184606.43539290,-255282.80679925,2948885.89228854,-3285.81785963,-1040.78636000,6801.14326206
311220.00000000,5963696.40556880,-470824.45714744,3350090.08694491,-3762.06905892,-922.98338632,6567.36804126,5973841.99394487,-317115.62342969,3350090.08694491,-3737.05691427,-1019.54281663,6567.36804126
311280.00000000,5724869.64573439,-525114.72819206,3736385.43775582,-4195.86927001,-886.02088579,6304.36618414,5736492.27415096,-377537.18627652,3736385.43775582,-4171.66501377,-993.76202075,6304.36618414
311340.00000000,5460565.60458230,-577068.09089086,4106052.82167890,-4610.99668182,-845.11534293,6013.30812300,5473613.54907146,-436278.60237809,4106052.82167890,-4587.70802975,-963.55870417,6013.30812300
311400.00000000,5171960.50949045,-626453.33815630,4457447.11480385,-5005.60386054,-800.44879892,5695.48914813,5186375.70302659,-493078.45589856,4457447.11480385,-4983.33445369,-929.06728013,5695.48914813
311460.00000000,4860338.73436620,-673050.69173749,4789004.51361869,-5377.93469313,-752.22003245,5352.32364343,4876057.02528061,-547683.97150221,4789004.51361869,-5356.78363663,-890.44124519,5352.32364343
311520.00000000,4527087.08382157,-716652.78029516,5099249.49437465,-5726.33220260,-700.64367510,4985.33879198,4544038.52129540,-599852.13927468,5099249.49437465,-5706.39362460,-847.85249607,4985.33879198
311580.00000000,4173688.62150324,-757065.56226236,5386801.37958137,-6049.24592196,-645.94925619,4596.16777967,4191797.76686837,-649350.79618540,5386801.37958137,-6030.60855475,-801.49056470,4596.16777967
311640.00000000,3801716.07004025,-794109.18938428,5650380.48241197,-6345.23879427,-588.38018127,4186.54252705,3820902.33250257,-695959.65927864,5650380.48241197,-6327.98557938,-751.56177472,4186.54252705
311700.00000000,3412824.81198634,-827618.80709349,5888813.80166877,-6612.99356794,-528.19264893,3758.28598178,3433002.80727750,-739471.30599455,5888813.80166877,-6597.20128702,-698.28832330,3758.28598178
311760.00000000,3008745.52290276,-857445.28815909,6101040.24196820,-6851.31865885,-465.65451063,3313.30400604,3029825.45326415,-779692.09725783,6101040.24196820,-6837.05759201,-641.90729229,3313.30400604
311820.00000000,2591276.46936284,-883455.89634503,6286115.33591523,-7059.15345327,-401.04407869,2853.57689487,2613164.52317093,-816443.03922636,6286115.33591523,-7046.48706627,-582.66959314,2853.57689487
311880.00000000,2162275.50616056,-905534.87712363,6443215.44724835,-7235.57302787,-334.64888772,2381.15056331,2184874.27541502,-849560.57986402,6443215.44724835,-7224.55768969,-520.83885031,2381.15056331
311940.00000000,1723651.80833493,-923583.97281575,6571641.43625248,-7379.79226587,-266.76441500,1898.12744152,1746860.72215165,-878897.33679323,6571641.43625248,-7370.47699788,-456.69022799,1898.12744152
312000.00000000,1277357.37480146,-937522.85986526,6670821.77112831,-7491.16935109,-197.69276555,1406.65711834,1301073.14698127,-904322.75318819,6670821.77112831,-7483.59560883,-390.50920560,1406.65711834
312060.00000000,825378.34140863,-947289.50630138,6740315.07146912,-7569.20862413,-127.74132765,908.92677505,849495.43009000,-925723.67878940,6740315.07146912,-7563.41011291,-322.59030734,908.92677505
312120.00000000,369726.14207554,-952840.44779841,6779812.07252784,-7613.56278827,-57.22140488,407.15145178,394137.21942553,-943004.87345414,6779812.07252784,-7609.56531308,-253.23579141,407.15145178
312180.00000000,-87571.44265757,-954150.98110427,6789137.00153250,-7624.03445499,13.55316924,-96.43581006,-62975.01280422,-956089.43100197,6789137.00153250,-7621.85580573,-182.75430492,-96.43581006
312240.00000000,-544479.30982228,-951215.27397685,6768248.35992427,-7600.57702244,84.26742795,-599.59390540,-519806.98850163,-964919.12146888,6768248.35992427,-7600.22689470,-111.45951034,-599.59390540
